tweet_id,user_id,user_name,followers_count,friends_count,user_location,text,retweet_count
704818887150301184,15779344,Shawn M. Griffiths,1297,1211,Texas,RT @ivn: Hillary Clinton is the projected winner of Georgia and Virginia. Bernie Sanders is the projected winner of Vermont. #SuperTuesday,0
704818887213191168,1935112790,manuel ortiz,595,680,Joined October 2014,No Way!?! https://t.co/m5KLvNiHOT,0
704818886290571264,111983534,pebbles.,1337,450,NJ,RT @242patron: Shame on Hillary Clinton. This is why Bernie Sanders is already president 👏🏽 https://t.co/I7BknxExTK,0
704818887414644736,704816770683633665,LEUTHE BELLOWS,0,1,None,"RT @JeanetteJing: @ROBENT805 @cleak_james @RepJohnConyers @SenSanders @wonderfullone 
#NoWeCant
https://t.co/Lu7osIu7RU",0
704818887230144513,186225919,Zachary Adamson,379,224,None,@MissMorghan but you can learn all about Bernie,0
704818887620206592,489963407,Melanie Fay,571,366,Bk,"RT @BernieSanders: Want real change? Vote for Bernie. #SuperTuesday 
https://t.co/ZaoGzRK1GS
https://t.co/OIy5ZxilCN",0
704818886948966401,31049715,Jordon,805,663,"California, USA",😊😊😊😊 https://t.co/pTVadWwC5y,0
704818887481647104,38044883,Danny Robbins,2505,2426,"Altus, Ok.",RT @glennbeck: 1st David Duke. Now Louis Farrakhan? Really? @realDonaldTrump u have some gr8 praise. A+ ppl https://t.co/Mlel6aChwK https:/…,0
704818887611838465,4864402683,March for Progress,264,1137,None,"RT @Goingtobelka: Mayor of New Bedford, MA campaigning for #Hillary2016 &amp; blocking voting location. #SuperTuesday #VoterFraud #NotMeUs http…",0
704818887494230016,380456004,24/7 News,1411,68,None,Donald Trump is the projected winner of Georgia's Republican primary.,0
704818888001720320,1552471382,jhon,438,355,None,RT @BuzzFeed: Someone swapped Donald Trump’s eyes for his lips and he looks the same? https://t.co/94XXaOMZdO https://t.co/Yc44SHYiEb,0
704818887687208960,3318757568,Brad,505,533,"Longview, TX","RT @Bruins_Fatalist: I can do this all night @realDonaldTrump 
#NeverTrump
#StubbyFingerCon
#mapoli
#WeAllLaughedatTrump  https://t.co/plHz…",0
704818887846539264,3546465556,Robert Richardson,39,43,None,"@glennbeck @realDonaldTrump Glenn, you are better than that, brother.  Endorsements are no reflection of who someone is.",0
704818887901184000,16579249,ABC News Radio,11596,873,United States of America,"BREAKING: ABC projects Hillary Clinton will win Georgia primary, based on exit poll data https://t.co/aoHBVCbt9J https://t.co/UuVzPQ2LaO",0
704818888119287809,159361779,JenST,731,1660,"Boston, MA","RT @Michigan4Bernie: Bill was campaigning for #Hillary DIRECTLY OUTSIDE of a MA polling location today!

THIS IS ILLEGAL! #Electioneering h…",0
704818887670566912,3079970799,Forward Thinking,475,1793,None,"@realDonaldTrump #MakeAmericaGreatAgain
Create jobs and invest in America
https://t.co/KuOP20m5o2",0
704818888379215873,197496309,Frank Luntz,93656,62,All over,"Donald Trump has won the Georgia primary.

#SuperTuesday",0
704818888698175488,15877276,Justice Obama,368,233,"Alexandria, VA",Already called Hillary Clinton as winner of Virginia. Proud to be one of those voters. #SuperTuesday,0
704818888786096129,3142376736,Anthony F,797,765, USA ,RT @slone: Gingrich: 'Trump will tower over all of them' https://t.co/X94FTFyIId,0
704818888949809152,55980619,Blake Lively,75,147,Low Cal Calzone Zone,RT @BuzzFeed: Someone swapped Donald Trump’s eyes for his lips and he looks the same? https://t.co/94XXaOMZdO https://t.co/Yc44SHYiEb,0
704818888945479681,545801629,Paulitical Eye,192,261,"Halifax, Nova Scotia, Canada",RT @CBCNews: CNN investigates Cape Breton as potential refuge from Donald Trump presidency https://t.co/aHUyZ4bNmJ https://t.co/GZUzIzNSBs,0
704818888999972864,19034976,Ryan Huber,399,353,Los Angeles,RT @mmurraypolitics: NBC News projects Donald Trump wins GA; VT too early to call; and VA too close to call - with Trump/Rubio vying for 1st,0
704818888903630848,17716267,kathy279,884,1404,London England,"RT @Hillary4Florida: BREAKING: Hillary Clinton wins Virginia!!!

😍🇺🇸#VAPrimary #ImWithHer #Florida #HillYes #SuperHRC #SuperTuesday https:/…",0
704818889180446722,246366039,Lucia Lozada,141,208,"San Juan, Puerto Rico","RT @cnni: BREAKING: CNN projects @HillaryClinton wins Virginia &amp; Georgia, @BernieSanders wins Vermont https://t.co/szSF5WyjNt https://t.co/…",0
704818889037914112,485138965,Justin Taylor,1033,854,"Akron, OH, United States","Congrats on winning your home state, @BernieSanders! I mean...it was expected, but still cool.",0
704818889289498626,158232890,Heather Ann Searfoss,3551,3130,Florida USA,RT @glennbeck: 1st David Duke. Now Louis Farrakhan? Really? @realDonaldTrump u have some gr8 praise. A+ ppl https://t.co/Mlel6aChwK https:/…,0
704818889230786560,185592069,Bertine L. Moenaff,3741,3096,Amsterdam/Hilversum/DenHaag,"Bernie Sanders wint thuisstaat Vermont, Hillary Georgia en Virginia vlg #cnn #SuperTuesday",0
704818889046171648,145518909,mmm tea,6081,1819,Las Vegas w/ @brunchplug,"MSNBC calls

GA for Hillary/Trump
VA for Hillary, too close to call Trump/Rubio
VT for Bernie, too early to call, Trump/Kasich.",0
704818889071263744,18369579,Jamal Hansen,234,692,"San Antonio, Tx, Usa","RT @darth: first rule of twitter marco never hold up a sign 
 https://t.co/XnXX4o4QZY",0
704818889075482624,2169164323,Scott Millard,242,184,None,If @SenSanders I'm moving,0
704818889369251840,436787877,Phins/Cuse/Trump16,1241,463,None,RT @mmurraypolitics: NBC News projects Donald Trump wins GA; VT too early to call; and VA too close to call - with Trump/Rubio vying for 1st,0
704818889469894657,40711530,Christopher Wensley,1246,2053,Detroit,Bernie wins his home state of Vermont. #SuperTuesday,0
704818889520246784,3037299712,Devin Gatton,223,760,"West Allis, Wisconsin","Hillary takes Georgia and Virginia, Bernie takes Vermont 
#SuperTuesday",0
704818889155350528,3895471456,Born Conservative,3854,122,United States,@realDonaldTrump Let’s get the win today!,0
704818889276956672,3225196095,tech-elem,238,72,None,BBCWorld: Voters back Donald Trump's Muslim ban https://t.co/IeDfSE1zm4 #SuperTuesday,0
704818889574768641,1013485429,Alex Merchen,38,149,None,RT @TheDailyShow: This is @TedCruz’s #SuperTuesday hype playlist. https://t.co/WG6CgIzlpb,0
704818889172000768,58375137,Gangsta Boo 1999,61313,4334,Los Angeles CA,RT @CBSNews: BREAKING: CBS News projects @HillaryClinton wins GA and VA primaries; @BernieSanders wins VT https://t.co/NsEIZa49Zz https://t…,0
704818889742536705,1271512166,Lily Pons,1260,2202,Arrondisment de Brooklyn,RT @intlspectator: BREAKING: Hillary Clinton is projected winner in states of Georgia and Virginia,0
704818889289441280,2881583811,Jamie Armann,45,91,None,"RT @realDonaldTrump: Wow! Thank you Louisville, Kentucky! 
#VoteTrump on 3/5/2016! Lets #MakeAmericaGreatAgain!
https://t.co/frO6s3NKpp htt…",0
704818889776087040,289667641,bbeW hannaH,325,624,the underworld ,RT @BuzzFeed: Someone swapped Donald Trump’s eyes for his lips and he looks the same? https://t.co/94XXaOMZdO https://t.co/Yc44SHYiEb,0
704818889587298304,3959431216,Dekhne Wali,9,21,None,"RT @kiliki_okilani: Hillary Clinton calling black youths ""super predators with no conscience"" while pushing for mass incarceration https://…",0
704818889931284481,2567361932,Kay Quirk #CruzCrew,3266,1999,Iowa,"RT @tedcruz: If you live in a #SuperTuesday state, I'm asking for your support: https://t.co/LhSVEXvnD1
https://t.co/zve1X9yxlH",0
704818890002538496,4807541657,Angelika Angst,405,274,Aboard the Trump Train. ,RT @anjiecast: Blind spot: The left understands Trumpism more than the right. Here's @mattyglesias. https://t.co/gd6VhWBNGS https://t.co/Rx…,0
704818889813848064,368635523,Nate !,315,420,Columbus Oh,When donald trump came on i was weaaaaak af  https://t.co/pgR6iUNNx4,0
704818890090524676,1411284846,William Nagel,2580,3055,"Leawood, KS",RT @laureldavilacpa: Look at cute little Gabe! #SuperHRC #SuperTuesday #ImWithHer  https://t.co/OJgk2WSuWz,0
704818890119868416,294918280,i_AM_theChange,3752,2306,O.C.,"RT @WorldForBernie: I'm not American. I have followed @BernieSanders &amp; @SenWarren for years. If Americans can't appreciate them, maybe they…",0
704818889985810432,933490604,Lawrence J. Long,40,151,"Clermont, Ga.","@real Donald Trump 
Voter Fraud in VA! Voter Received Ballot Already Filled Out For... - The Political Insider https://t.co/qrMXG4q7tG",0
704818890401050624,3044723825,Jules Coulson,32,115,"Pittsburgh, PA",RT @BenFolds: With Jerry Greenfield - Ben&amp;Jerry's (drum roll) Supporting Bernie in Vermont #feelthebern #supertuesday https://t.co/WA21Ihbt…,0
704818890207924224,372242984,Evan Lindsay,839,743,Port Orchard,RT @BernieSanders: What this campaign is about is bringing people together. Please go vote today. #SuperTuesday https://t.co/562E7IDDK0,0
704818890400903168,2822049646,lorena,1420,393,endor,RT @arzE: Bernie shouldn't be a once-in-a-lifetime candidate but he is,0
704818890287616000,53926083,PackerFanDallas,155,279,"Southlake, Texas",The more the #GOP establishment fights @realDonaldTrump the stronger he seems to get,0
704818890543484928,2500545182,Linda  Whalen,232,579,"Harshaw, WI",@greta @MELANIATRUMP @realDonaldTrump @FoxNews She is too good for him!,0
704818890719690752,339059059,donut hoe,2618,1640,None,"RT @kiliki_okilani: Hillary Clinton calling black youths ""super predators with no conscience"" while pushing for mass incarceration https://…",0
704818890774355968,1566415634,ReneNow_PerroBlogero,144,411,  “Singing in the silence ...”,"RT @SouzaPhotos: Well my #SuperTuesday was interesting, @billclinton visited @NewBedford_MA to rally for @HillaryClinton https://t.co/Vx672…",0
704818891113934848,97260925,Corina,247,117,None,RT @FillWerrell: Ted Cruz 😂😂 https://t.co/QjV8uO5j9p,0
704818890954637313,447858103,Lorenzo L.M.®,810,597,Italia                                                                            ,"RT @realDonaldTrump: Lets go America! Get out &amp; #VoteTrump! #Trump2016
#MakeAmericaGreatAgain!
#SuperTuesday https://t.co/w0eAglHeh8 https:…",0
704818891327930368,4547869279,"StatesPoll,com",20141,20678,None,"Long Island(Part of NY state) Poll 2/14-2/18 984RV
TRUMP 41% Hillary 38%
Details: https://t.co/hIUTnmecEJ
#TrumpTrain #VoteTrump #Trump2016",0
704818890849779716,21756756,Red Door Realty,1674,2171,"Nova Scotia, Canada",CNN investigates #CapeBreton as potential refuge from #DonaldTrump presidency https://t.co/TKPGxpfZi8,0
704818890056990720,929063510,Renn oH,105,490,Earth,RT @BuzzFeed: Someone swapped Donald Trump’s eyes for his lips and he looks the same? https://t.co/94XXaOMZdO https://t.co/Yc44SHYiEb,0
704818891311157248,12673222,93 WIBC Indianapolis,19773,1413,Indianapolis,BREAKING NEWS: #HillaryClinton projected to win #Virginia &amp; #Georgia. #BernieSanders projected to win #Vermont.,0
704818889620746240,37861722,Christopher Preciado,1463,649,"Las Vegas, NV",Congratulations @HillaryClinton !! #SuperTuesday https://t.co/UGjZcEZsWM,0
704818891709665284,19195094,Rebecca Shabad,4334,2094,"Washington, DC","RT @RebeccaRKaplan: 7 p.m. projections from CBS News: Donald Trump likely to win GA. Toss up in VA, VT. Dems: Clinton wins GA and VA, Sande…",0
704818892049240064,3531828972,Lee Junn,72,39,None,RT @youngkeke901: Me &amp; mama voted for Bernie nshit 👌🏾 https://t.co/icLgWaOm3d,0
704818892301070336,2658004757,mahershalalhashbaz,115,272,None,RT @WashTimes: BREAKING: Illinois judge dismisses #TedCruz eligibility challenge: https://t.co/4iTnLFqVSN,0
704818891889848320,480972564,Jill Knox,344,286,"Claremont, CA",RT @Millennials4Her: Hillary wins Georgia and Virginia! #SuperTuesday #ImWithHer,0
704818892405940224,62900115,☄,2892,149,19 | Baltimore,Marco Rubio looks like a realtor lol,0
704818892393226240,364051743,Mia,302,190,"Long Beach, CA",RT @FunnyVines: Ted Cruz.. https://t.co/jrIujJ1n94,0
704818893051789313,23516207,Michael Williamson,522,1465,"Washington, D.C.",@mmurraypolitics @TheStalwart msnbc called va for @HillaryClinton,0
704818893106257920,37315904,Sandeep,77,118,San Diego,"RT @LastWeekTonight: Last night's main story was, and we can't believe we're saying this, Donald Trump. https://t.co/slraPVMtaY",0
704818893316087808,4344214283,PurpleMerica,2133,521,None,#SuperHRC wins Georgia and Virginia! Go #HillaryClinton! #ImWithHer #HillYes,0
704818893416747009,2767267911,Rosie,242,264,Cheshire,How is Donald trump even a thing,0
704818893618024448,81930440,Beth Eastwood,535,829,Home is Wherever Our Cats Are,RT @DKElections: Friendly exit poll reminder: In just SC the exits went from showing Sanders winning whites 58-42 to Hillary taking them 53…,0
704818893680984064,1738057094,Samuel Gervais,231,466,"Québec, Canada","RT @America_Elects: BREAKING: CBS projects Hillary Clinton has won the primaries in Georgia and Virginia, while Bernie Sanders has won Verm…",0
704818893035020288,451716112,Jesus Christ,853,1818,None,@realDonaldTrump WE LOVE YOU TRUMP,0
704818893240602624,1145724890,carla lykins,3684,3653,Living on the edge. USA ,"RT @ForecasterEnten: Looking at the exit polls, it's clear that Jeb Bush won't win.",0
704818893479542784,71749057,Heather,6587,930,"Oklahoma City, OK",RT @JustAnotherMo2: He's got a weird spin on how @HillaryClinton handled Benghazi but I like it! @hboulware @BernieSandersVT,0
704818893437599744,24309304,Mikey,928,1395,None,"RT @vandives: Idk which is more shocking: the fact that Hillary is still allowed to run for prez, or the fact that some people still want t…",0
704818893026631680,371889510,Teddy Davis,4000,3515,"Washington, DC ",CNN projects @BernieSanders wins his home state of Vermont. https://t.co/inXPVY4sjM,0
704818893664038912,2319081875,N.,9190,195,tv•film•faith•fashion•activism,"RT @CNN: BREAKING: CNN projects @HillaryClinton wins Virginia &amp; Georgia, @BernieSanders wins Vermont https://t.co/GgxMgrIyS1 https://t.co/k…",0
704818894112997376,37168048,Steven Smith,204,755,Indiana,"RT @mitchellvii: And the most ironic part is, David Duke NEVER endorsed Donald Trump.  There is nothing about this entire story that is not…",0
704818893962010629,63561038,Ana Virginia Escobar,121388,1353,None,"RT @vivoplaynet: ""Quién ganaría el voto latino y de las minorías raciales será @HillaryClinton"" explica @virtuck en #MesaEditorial https://…",0
704818893697585153,16574787,NOWARFORISRAEL,1759,1705,Everywhere,@DirtyDemocrat @TulsiGabbard @maddow @CIA @CENTCOM @BernieSanders 9/11 Motive &amp; #Media Betrayal: https://t.co/UB4c2hH63i @Youtube #BinLaden,0
704818894066708480,1948811262,Lisa,1246,1174,USA,"RT @DanScavino: Very obvious #TrumpTrain🚂🇺🇸🇺🇸 
@MittRomney trying hard for his #GOPe pals- who already failed vs. @realDonaldTrump! https:/…",0
704818894209351681,51111575,Christina Wilson,50,225,Missouri,RT @FoxNews: .@newtgingrich: “I do think that it’s very likely… @realDonaldTrump is going to lead almost everywhere.” #FoxNews https://t.co…,0
704818894058319876,117450444,Thom David,1355,1465,SoCal,"Hillary wins GA, VA, Sanders wins VT per CNN. The night will unfold pretty much as expected.",0
704818894318473216,380578496,Sydney Bivens,299,122,None,RT @ColbieDonovan22: I just had to give up seeing @BernieSanders tomorrow for our One Acts drama competition this weekend. WE BETTER WIN OR…,0
704818893957816321,230450027,Gabriel Debenedetti,12947,270,DC | NY,Virginia going to Clinton right at 7:00 is not good news for Sanders. They really want to keep VA close. https://t.co/bnmtLDrZT6,0
704818894616170497,1025601446,Ro.,252,354,None,RT @VlOLETCHACHKl: Bernie's young supporters on Twitter vs Bernie's young supporters at the polls https://t.co/CU9NK7LfpL,0
704818894481928192,309699540,Matt Thomas,1436,713,"Dallas, TX",RT @CBSPolitics: BREAKING: CBS News projects @HillaryClinton wins GA and VA primaries; @BernieSanders wins VT https://t.co/BUqYBYsrIM https…,0
704818894993821696,98683303,Jamie Brooks,955,1921,"Macon, GA",Marco Rubio has some good news out of Virginia. Shocked.,0
704818895182569473,26006527,Buhle Mbonambi,2394,947,Durban- South Africa,Halala https://t.co/HB6JctByEh,0
704818895102672896,1621320505,sarah,204,236,new york,"RT @NationalMemo: Networks immediately projecting Hillary the winner in Georgia, Virginia; Bernie winner in home state of Vermont. #SuperTu…",0
704818895434207232,3534639437,Tommydzm,10,24,None,"RT @realDonaldTrump: We need to fix our broken education system! #StopCommonCore 
#MakeAmericaGreatAgain 
Video: https://t.co/xZ1eCJPo8T ht…",0
704818895270457344,195951523,dub dub,193,672,None,"@HillaryClinton 
kinda pathetic really",0
704818895287422977,3882073709,April Be Trumping♡,1474,1802,"Shippensburg, PA",RT @flhrs98: PUNISHMENT: Fox Gets Devestating News After Losing War With Donald Trump https://t.co/3xX7jrIbUv,0
704818894913941504,343815922,❤️Utah Trumpette❤️,125,238,"salt lake city, ut",@realDonaldTrump #Trump2016,0
704818895132037120,59981169,A Bleeding Corpse,432,748,Misery / Missouri,Bernie wins the great WHITE state of Vermont. Good job Bernie......white people love you. #SuperTuesday #FeelTheBern,0
704818895740338176,704029770833645568,Dianne Grimm,0,8,None,@realDonaldTrump the USA down there when they see Ll these nuts showing up,0
704818895304179713,4495687414,mezzsingchur,243,209,None,Thank you! https://t.co/DCEHgTHDok,0
704818895287402496,848028530,Shannon,294,345,None,We can do better! I will lose faith in every single person if Bernie doesn't get this :( #Bernie2016  https://t.co/6wnnj65jwz,0
704818895438389249,1709701,Kevin Dupuy,1000,623,"Hammond, LA","Bernie Sanders wins the Vermont Democratic Primary, GOP primary is too early to call between Trump and Kasich.",0
704818895568375808,1267833120,Robert Johnson,721,473,"Tallahassee, FL",RT @FoxNews: BREAKING NEWS: Fox News projects @realDonaldTrump as the winner of the Georgia Republican Primary. https://t.co/3LDq1N3z0k,0
704818895841054720,11611052,FOX News Radio,122702,103,"ÜT: 39.952514,-75.171054",FOX projects @HillaryClinton the winner in Virginia on #SuperTuesday,0
704818895727804421,2982521080,Dawn Besecker,52,170,"East Stroudsburg,Pa.",RT @mashable: Cheers! Vermonter creates a Bernie brew https://t.co/7tn6nSaA2n https://t.co/3npLEQWe3B,0
704818895895588864,1972120182,فيصِِلال~,296,161,KFUPM,RT @GmoneyRainmaker: Media is in the tank for the #GOP Establishment &amp; Pundits have no clue on how to handle @realDonaldTrump so exciting 2…,0
704818895920750592,400070088,Joe Ruch,339,327,None,"@BernieSanders TRUMP FOR PRESIDENT! 
#MakeAmericaGreatAgain",0
704818895761313792,317269399,Myke,533,601,None,RT @ABC: JUST IN: @ABC projects Bernie Sanders will win Vermont Democratic Primary https://t.co/HApgCKgMzR #SuperTuesday https://t.co/xF83E…,0
704818895878664192,15964350,Chris In Alabama,1210,874,"Mobile, Alabama",Marco Rubio may take VA.,0
704818894196768768,56413858,FOX Business,301465,402,"New York, NY",BREAKING: Fox Business projects @HillaryClinton as the winner of the Georgia Democratic Primary. #SuperTuesday https://t.co/fgmZPW0Spa,0
704818895966879744,3044309552,Dangerous Woman,232,411,Honeymoon Avenue  ,Jair Bolsonaro nada mais é do que uma versão brasileira do Donald Trump.,0
704818896147185664,699961643221049344,Jon Snow,38,40,None,"RT @IAmRobWuFox26: Voter takes stealthy selfie with @tedcruz and Cruz responds to question if he must win Texas. #SuperTuesday 
https://t.c…",0
704818896315006978,91669515,Braxton Payne,977,1453,Saint Louis,Let the big night for @HillaryClinton begin!,0
704818896302424064,3958532542,Trumpoholic,1068,1292,"Montgomery, AL","RT @CtBrokerRoks: @realDonaldTrump Whoo Hoo! Thank U 4 your vote &amp; video. Totally,awesome! True patriot! #TrumpTeamSpirit #Trump2016  https…",0
704818897128534016,27031136,@Cardinals,1988,1534,Saint Louis by way of Arkansas,Bernie 😞,0
704818897510375425,30207704,Bia,1500,862,None,RT @JordanChariton: Mass. elections official warns Clinton camp no stumping in polls #SuperTuesday #Feelthebern https://t.co/nf3YBxBFWh,0
704818897481031681,3067390639,keepitRealTEE,1486,1980,None,RT @GinaMontana_: LOL  https://t.co/NBUdO584iD,0
704818897023803392,24485962,Richard J Pitz,594,589,Canada,"RT @jko417: .@Carl_C_Icahn on @realDonaldTrump: ""I think he is the best by far of any of these gu... (Vine by @DanScavino) https://t.co/n7j…",0
704818897468305408,396083257,Cleorge Gooney,200,549,"LA, CA","RT @realDonaldTrump: ""@david_j_roth: ""I was never one who looked at success as bad. For me, success was always good. I loved it, and still …",0
704818897816522754,751610730,Nick Denbow,607,552,"Ohio, USA",RT @garyfromteenmom: im voting for bernie salad,0
704818897669652481,191904693,Tony Fernandez,2981,2996,Woodland Hills,@GlennHeiser Pls RT! Average American endorses #BernieSanders without slinging mud. https://t.co/HFtZF4cOLg  #FeeltheBern,0
704818897816408068,825572521,BDDriver,1675,1918,"NorCal, USA",RT @peddoc63: Reid &amp;Dole prefer Trump over Cruz. They know Trump will cut deals with them. No MORE Deals with traitors in Congress. #TedCru…,0
704818897850015744,177463194,tsunade,2465,814,None,"RT @BernieSanders: Want real change? Vote for Bernie. #SuperTuesday 
https://t.co/ZaoGzRK1GS
https://t.co/OIy5ZxilCN",0
704818897908797440,15147900,"Elizabeth Jia, WUSA9",1083,1031,"DC, MD, VA ",CBS @CBSNews  projects: @HillaryClinton wins Virginia and Georgia in primary @wusa9 #SuperTuesday,0
704818897812393984,2214441209,domonique,1031,899,South FLA,RT @georgelopez: Fuck @realDonaldTrump,0
704818897665531905,277173882,Gary Cartmell,5413,701,Manchester and Lancaster,Interesting  themedia making merry out of Trump - So the key attributes are a TV personality with $$$ #SuperTuesday  https://t.co/sgQ6desUoK,0
704818898055467009,175623249,Alicia Martinez,285,499,TEXAS ,"RT @tedcruz: What is @realDonaldTrump hiding? Tell him to #ReleaseTheTape!
https://t.co/KOi1t162mA",0
704818898055483392,186666607,Julie Kellogg,2569,723,Kansas City Metro,"(AP) -- Hillary Clinton wins the Democratic presidential primaries in VA and GA, while Bernie Sanders wins in his home state of VT.",0
704818898370174976,1608965634,George black,333,446,None,"RT @IAmFreedomMan: Hey @realDonaldTrump ers! 

FREEZE!

We've got the EvilEstab on the run! Keep it up @usa! 
killary2016.Us #VoteTrump htt…",0
704818898193887232,329631457,Aranzal2016,21230,17,Mongolia,RT @cdewall19: Considering where I will move our family to if @realDonaldTrump becomes president...rather be in a country I'm proud of. #dr…,0
704818897971601408,48415072,Ben Gittleson,3235,1151,"New York, NY","RT @ABCPolitics: BREAKING: ABC projects Hillary Clinton will win Virginia primary, based on exit poll data https://t.co/TnrAxxMecF https://…",0
704818898206457856,2651911608,pobrecita,229,165,HTX,RT @arzE: Bernie shouldn't be a once-in-a-lifetime candidate but he is,0
704818898324033536,1616261210,//,1662,557,somewhere in love ,RT @halsey: If you're over 18 today please make sure you're voting. Educate yourself and make a difference. @BernieSanders is your guy. #Su…,0
704818898403610625,700746081122938880,roman,135,380,None,"RT @veggiejuless: ""I hate Donald trump"" https://t.co/gPJR6Uc9SB",0
704818898126905344,101130051,Justin Sampler,585,566,"Inola, OK ","Watching the Super Tuesday results with my son, Noah (6 yr old).
Noah: ""Look, is that Donald Trump who doesn't love Jesus?""",0
704818898542137344,3300854502,Rock #CruzCrew,378,10,"Texas, USA",RT @greencircle72: It was an honor to vote for @tedcruz today in my state of #Georgia. Cruz was the obvious choice and is the closest thing…,0
704818899225804800,703644394570776577,I Trenta Tiranni,5,36,None,"RT @CNNPolitics: #Breaking: CNN projects @HillaryClinton wins Virginia, Georgia; @BernieSanders wins Vermont https://t.co/DkPyle0Wrv https:…",0
704818898776911872,15501181,ChanRobt,397,1586,L.A.,@megynkelly @KarlRove @realDonaldTrump,0
704818899355832320,3142081493,#Trump voter,2658,1167,None,"RT @jack_jdcagle: I pray today for @realDonaldTrump his family, staff &amp; campaign.That God would favor him with wins in every state! 🇺🇸 http…",0
704818899330535424,929074993,Ezra Shachar,65,56,"evanston,il.",RT @intlspectator: BREAKING: Hillary Clinton is projected winner in states of Georgia and Virginia,0
704818898735132675,14609435,maria lia calvo,4406,1108,None,"Georgia: Hillary projected winner
Vermont: Bernie projected winner
Virginia: Hillary projected winner
#SuperTuesday",0
704818899536183296,1325725242,#FreeKesha,966,1570,NEW JERSEY,"#HillaryClinton wins Virginia &amp; Georgia
#SuperTuesday",0
704818899200573443,210320351,Thomas Nguyen,343,143,"Sydney, Australia",Bernie wins Vermont - Hillary wins Georgia and Virgina. #SuperTuesday @CNN,0
704818899326357504,13028602,Daniel Hernandez Jr,3876,3812,Tucson,Wow. Virginia and Georgia called for @HillaryClinton immediately. Sanders gets Vermont.,0
704818899036934144,285782511,Chris B,134,280,dallas,Voted a few minutes ago #FeelTheBern,0
704818899179548672,33050680,Donna Lands,3821,3810,None,@EdGrafke @realDonaldTrump PS. Bill isn't pleasing her...A pleased woman maintains her figure. Look at Donalds women! He must be great. :),0
704818899620130816,3148030613,Laura Kerl,1060,1357,"New York, NY",RT @Mediaite: ‘Why Don’t You Go Run for Something?’ Hillary Has Awkward Encounter with Voter https://t.co/7lmKzqsLGc (VIDEO) https://t.co/a…,0
704818899175354368,3298740546,Billy Graham,28,73,None,"@TheBrandonMorse If Bernie could make more money by splitting a dollar bill over and over, I might vote for him then.",0
704818899594809344,420552447,Sage Amin,825,311,SETX • HOU • CSTX,RT @cthagod: Young Metro doesn't trust Donald Trump.,0
704818899875930114,201140067,Queen,683,617,"District of Columbia, USA","RT @ronald_thegreat: After tonight, even if Bernie Sanders is swept, he has a chance. My black ass will be out stumping for him all the way…",0
704818899678789632,278221832,Taddy wedi,1940,2043,None,https://t.co/OvodDnB4Gl,0
704818899804692480,482692081,Briyoncé,564,395,"Goshen, IN // East Lansing, MI",Shocker.  https://t.co/B51IdPeGIu,0
704818900299620353,465536793,Álvaro Guzmán B.,683,1387,Brooklyn,"RT @alejandro_roche: Esta noche estaré con @aguzmanbas y @ctxt_es comentando resultados del #SuperTuesday, día político grande en EEUU. htt…",0
704818899259240448,40102509,Kim David,1058,2368,USA New Orleans,@willbarrett_1 @trumpt @TexasPd #HoustonPoliceDepartment #texasPOL @tedcruz @TexasRevs @TexasStu @univtxattorney https://t.co/bzTYTuN5Z8,0
704818900303802368,595267886,ANPI Brescia,2480,2304,Brescia,RT @cnnbrk: CNN projects: @HillaryClinton wins Georgia and Virginia. @BernieSanders wins Vermont. https://t.co/nAz9i6Qi1d,0
704818900282818560,2598792838,vickymar,244,188,None,RT @NTN24: #Video Tengo la esperanza de que Donald Trump “no sea” el candidato republicano: Stephen Donehoo a @NTN24 https://t.co/EKAgtV334D,0
704818900072943616,18248811,Andy Cole,602,288,Kamloops via Vancouver,"@BernieSanders Get this out there. Bill Clinton campaigning for HRC in front of a voting poll which is illegal btw

https://t.co/BGp9lGY4fp",0
704818900651782144,3993622033,ann,117,256,None,RT @MikeDury: That's extraordinary -- but not surprising.  https://t.co/ntGpx9LXGB,0
704818899922059264,33101772,Alexandria .,1176,512,DMV,RT @cthagod: Young Metro doesn't trust Donald Trump.,0
704818900316332032,161262685,Matt Kwong,741,1314,"Washington, DC",CNN projecting Hillary Clinton winner in Georgia and Virginia; Bernie Sander wins home state of Vermont #SuperTuesday,0
704818900786135041,65977908,Dirty White Boy,1646,2983,L A (Lower Alabama),"RT @noopdoggy: We must Continue to fight on social media,the Peoples Revolution,strongest tool right now!#TRUMP2016 #AlwaysTrump RT https:/…",0
704818901071347712,3719751939,PRESIDENT TRUMP,526,12,White House,RT @DanScavino: Busy couple of days for @realDonaldTrump &amp; #TeamTrump. No question a MASSIVE MOVEMENT! The #TrumpTrain🚂💨🇺🇸🇺🇸grows! https://…,0
704818900702273536,497471148,SMC Wright,56,191,Pennsylvania,RT @HillarySouthBay: #SuperHRC https://t.co/KlwRoClgfE,0
704818901457223680,321797898,Ojuade  Bola,3747,3025,(L)ONDO(N) state...Nigeria,RT @intlspectator: BREAKING: Hillary Clinton is projected winner in states of Georgia and Virginia,0
704818901553651716,704122677221523457,jay |-/,16,94,None,"if i hear the name ""donald trump"" one more time, i just might barf up all of my insides",0
704818901679362050,237947865,Anthony Mendoza Jr.,418,412,Texas,#HillYes! @HillaryClinton takes Virginia and Georgia 👍🏼 #ImWithHer,0
